one,two,three,four
0.0956698190536794,0.025491893156552592,0.0404954511296988,0.0122444032721016
0.05905099540002321,0.08695248692126302,0.08052701448141976,0.08793372160351702
0.06662006853632997,0.0931537078977879,0.015419630246983075,0.04044286327783214
0.08033565792466058,0.00819026416591766,0.05848321322140964,0.02625065987008235
0.02954117910193617,0.021767714785834127,0.05105933419346512,0.09576141665662741
0.03886097455514668,0.08204495505899007,0.005357488506380648,0.08937258386191053
0.03632018923014315,0.06561446804916726,0.06669194026649222,0.07927041574175353
0.06386504973696915,0.016129423977982872,0.062544433078353,0.015569902644730682
0.04989807858687935,0.048790644788475696,0.06703445315190164,0.020061649221389966
0.04717569599565711,0.04517303825614523,0.009981004140094563,0.017761095288161256
0.07659291779637939,0.02760164629298889,0.001645901126139926,0.028305746424629664
0.0654806969244556,0.0818535594081279,0.03310680431854929,0.015504542130374766
0.073236797791088,0.07945713180591851,0.0074445490476092065,0.013746796287015129
0.04598960646102154,0.05582933199808687,0.0636622181650272,0.059140358175962277
0.0655744114728508,0.09800567264652255,0.0508883442967216,0.03916386985712916
0.037103700218276095,0.020056494053044494,0.06579516167004866,0.07370044459886706
0.035493457101023106,0.04739358517817865,0.003664710505254343,0.08792920752407678
0.0684499955331556,0.0008601979259605819,0.05643375389536268,0.08070996586913584
0.013957793855540801,0.07880929737125048,0.046432212505693675,0.029323576574290723
0.09520203415095235,0.04439710267870324,0.0513281843686383,0.09246710700025008
0.08469299325716356,0.06337311797591257,0.06837350954257558,0.00848896886647269
0.034757813711406293,0.02969431263607125,0.06671647419302165,0.06695959782246369
0.07231805040115034,0.025257988050161974,0.011823128769795256,0.012852005092965357
0.06272601805997803,0.07151248808822074,0.026970441267763504,0.04478039209485013
0.074737367540878,0.06540032579015002,0.013246778039577424,0.055845364781698784
0.007351811661001473,0.07376872507106427,0.017963894586154185,0.015776700718899073
0.010491045389718368,0.09405910145536132,0.05522116945175794,0.00682984106422877
0.06490340940642116,0.05294393174959196,0.09714313302982681,0.09734605217583507
0.07619113489345518,0.023584652648002958,0.08990285604055948,0.05703271577942063
0.05989717657032804,0.05051978839616104,0.0438503999817838,0.05637157530467275
0.052872680366533656,0.0065724845197306595,0.02231588232532237,0.06503700733867682
0.08880947130765034,0.009000893919190634,0.011325746850555164,0.07754307481459269
0.04796724288568514,0.08568976857653847,0.02385899175739499,0.07495796482106293
0.014837899805456712,0.08360599269168208,0.04331346197013926,0.040715455492492336
0.057214585778081584,0.0769941472225345,0.020640498468297176,0.05596619873956045
0.08826668521799133,0.0749031760452377,0.09356096857540724,0.09777758634799409
0.04917702711189821,0.005518869186239639,0.025852738771630725,0.027915583298057933
0.09576624087243754,0.03667102824629738,0.09499050162139276,0.04096722548364739
0.06446967758450621,0.00793410818823218,0.07598890859335072,0.029769292452105633
0.0025116898290569625,0.021332231458217967,0.05383770753631149,0.04197356264566866
0.03815760260169293,0.02793431746822822,0.04404877429863159,0.08594868674131027
0.027914443265856792,0.07021589464414955,0.022590617376157664,0.07871794474737585
0.0731347520077251,0.034412731222557356,0.02933106149662831,0.09122669525422733
0.055069098788593555,0.02859274548847103,0.06937623128686964,0.005633586838933258
0.07131614066110262,0.040396323446721505,0.05353709880894452,0.04249659295849312
0.04335629914219713,0.04139260784438708,0.09393907434763625,0.012695293939111741
0.056705730604280295,0.03201660152575019,0.04393048830302046,0.002509567176461458
0.0539217316372297,0.002856165955866574,0.03315737471385832,0.05461078049469407
0.08286827324443824,0.018469046826739024,0.045693100282041335,0.06018966489746304
0.070309174780655,0.016229427475756186,0.024519326452115655,0.03454639077906059
0.03311724938497262,0.09792205579156688,0.0945392753732031,0.02312254473347273
0.08504938625009259,0.007299612109097575,0.011999977349572822,0.01844160236769803
0.07900632016915761,0.09946766314510673,0.0349080608544894,0.025612986784569206
0.04981976883508518,0.08985870531220166,0.03270445966178897,0.07482894972254085
0.05807304201411298,0.05436908497564276,0.031728690180828294,0.011266891165200611
0.05894879700228775,0.08566708053218346,0.06579987140354952,0.011598636859877776
0.09487765646163103,0.019096453022552275,0.046427830481338285,0.08283006118910563
0.08530836581728758,0.044029648068739095,0.09212919553145871,0.03070811836149964
0.08880622513342357,0.04388069292338445,0.05123076684154344,0.05706183030143972
0.06918271810494951,0.092091109220038,0.0646008577390786,0.007362725793238146
0.06213766797219658,0.011318421294138549,0.008190295411025362,0.0418314452601897
0.0825361694076227,0.07128690949103438,0.09151718310840701,0.011543542961906562
0.05476197304008471,0.038984691251017334,0.08330735686306243,0.034691591077709326
0.06025640255323213,0.09705544051194664,0.024571767672536982,0.04798272943213348
0.06826567975474344,0.07281423317082995,0.034015539886767386,0.03176746941163139
0.04763251435010216,0.07117389456328532,0.08390322952889899,0.05530557059458056
0.045555722939889624,0.02572462931260602,0.05932594462630027,0.05947670035572081
0.021931284693641008,0.0026733473792156293,0.08346294407121374,0.05886946010897849
0.006341098930945888,0.09702814221314404,0.08055701960873457,0.07991697847374302
0.04437964767151073,0.039501872465753644,0.03904856544831749,0.08128487791536115
0.02559409289910679,0.037571638454886425,0.07987208886082901,0.05097871249931261
0.01898109853093807,0.08536898816133169,0.030785258174213993,0.0701265933861878
0.009699862965312535,0.09042802421562324,0.02895682692106896,0.07023384190453762
0.08713694761472107,0.028737303205350798,0.0989965124710498,0.08234278184547456
0.0689104993473949,0.06654845464802248,0.05300041826518759,0.03909273143652678
0.08408320126670528,0.09176469192152008,0.04582045907558302,0.04991194401619321
0.05853398980032314,0.05540063310104444,0.04669847815526023,0.006510187348337304
0.09350762006580265,0.06298965504767799,0.09674879266048271,0.06291501302305746
0.025784097774633696,0.09312014620870684,0.03902993277755271,0.09278929298308532
0.06406230028495949,0.0651152318855469,0.033914740459000996,0.04340036791877842
0.027698243125734146,0.08615838139290091,0.012368286704726684,0.03092924628976619
0.030188846627662892,0.006061253913184706,0.09755232197778053,0.08176848961908878
0.07872462981655746,0.08967012977419009,0.09264890688578521,0.033396910317619675
0.08287719031820888,0.09653129701398341,0.015427309502894317,0.03828322873262466
0.036833758051921815,0.03562822627423456,0.008321455517437348,0.044946113265835114
0.05808601850378536,0.0002820441020493725,0.07291836881779777,0.021025884773402715
0.03860047806232822,0.06269002162557562,0.06406610581953348,0.09905811726350972
0.061607980311275595,0.028926564880205643,0.053873314299916666,0.030808330029719902
0.062122882361362444,0.0021071005429758706,0.05228959940941831,0.030818652300388095
0.07320312146601579,0.04922847052372527,0.09593131556586738,0.014574876118806169
0.026857209647032077,0.06222451183194508,0.09660235895669445,0.04541386925805435
0.012725511801254297,0.004755590339571736,0.02420943459298556,0.03658169605373917
0.06998191533836262,0.08060689476563834,0.050774147191288366,0.07545288741070434
0.04872242852885165,0.07989488823130132,0.055561695220275514,0.09987886072076312
0.02198351566728528,0.008316478631191448,0.05085794104527214,0.03529792027928469
0.07694890876391434,0.04376810962762896,0.046578096265760066,0.031195410063282983
0.05228898356246693,0.07270671840285817,0.08016101933292856,0.06722227187643512
0.02108372338461897,0.09263428458081374,0.05437003073981324,0.06816998533127154
0.038670168975854104,0.08768607926366229,0.06215092241620668,0.00948985963817729
0.03948030172756383,0.07422779733956253,0.05018478236306441,0.009395730282758875
0.05582728165919901,0.0020373982056612005,0.09413179251650389,0.09014085840106426
0.012330820549173262,0.09156195137728095,0.016036652082204495,0.039848794290304024
0.0009352920810819954,0.022194998383876743,0.04183769318528158,0.09118458693544423
0.03921585886343037,0.08810096347520743,0.06361434091835526,0.006197141449422139
0.08125228561587894,0.08421655238544755,0.027087507041856276,0.026707901797623057
0.09643628910035647,0.04756541141273764,0.06259327175696312,0.012042332945400247
0.05699991851325364,0.05235334611816159,0.04937067769229769,0.0918515435565239
0.09526477813442306,0.06245761669618084,0.04991463005235361,0.00029606743556642723
0.017447004559177384,0.06057879537592851,0.06455120626678004,0.06758874785835205
0.0974673237564197,0.046976891002744194,0.013907265456602747,0.04170900148878094
0.003348829979954571,0.02314236861675908,0.056796885422036675,0.07524671938494736
0.0123050902204367,0.03952546640743718,0.08635389530139498,0.04879002014513961
0.08438433515895465,0.08829954976929591,0.013049001244998061,0.08538281425249707
0.07053507994808926,0.04629163338308523,0.09641201911711954,0.04605869188928896
0.08830161747652822,0.0668315131331374,0.030429245120877968,0.04642701654382683
0.06278068150614736,0.09064077015810229,0.03629903344783502,0.0491459666223146
0.006962159117563061,0.08375929795986888,0.09433100152541941,0.07057771073423962
0.04809680962127632,0.07081049392976398,0.0445845916887859,0.0101352404844698
0.039700901594492626,0.08062189706704576,0.06467767185085248,0.037693986523003355
0.011391124930182395,0.09003305032086215,0.03790900029539869,0.04508876345264076
0.006320170312625184,0.0001385695510309537,0.03145432911899433,0.07092678532424589
0.055497096297498084,0.018225158186073877,0.028901294584684448,0.03219532051618295
0.01627441020515481,0.07885319875984831,0.09177762881304287,0.008899495335671493
0.03209847877434387,0.02514593111022183,0.00824444831150727,0.07165500079487301
0.0871958316649652,0.08193517524358646,0.0686417159624255,0.018719409630578488
0.07526521790773778,0.05723211868704561,0.09670374992173081,0.07852956534855732
0.032222402849663316,0.03415745046094228,0.08907355914318271,0.062040421063873696
0.0787990715493091,0.019530473874314724,0.0197088444535806,0.017514700723396816
0.029616308900592525,0.00023557038161213796,0.07936400405376833,0.00313952518001025
0.05059234116983128,0.04931965102187648,0.07303571052102663,0.07853510894300293
0.030773287620896074,0.0637942481829045,0.08661992207318846,0.005350272201253304
0.04715074257971518,0.008533123230703177,0.04755602311177698,0.022296286941341295
0.027438415907272917,0.08188999303113612,0.014469955434261474,0.018646780818089948
0.09315233871017735,0.0577412380474808,0.08896516337077189,0.010343085778446127
0.09856963620169377,0.0362704558322543,0.0036380940587164346,0.08204422150642471
0.056370228079893364,0.02298025028809968,0.0434261194943302,0.02815367613473957
0.06734347768910987,0.017414758682974096,0.024626153964367306,0.08917756135191052
0.07193999139265551,0.09294739150152022,0.0997897607886952,0.03621411902687779
0.045834634923616495,0.01721765491154954,0.07653521625701036,0.026752654625405426
0.07880219681021017,0.0605128981002575,0.08622853984849305,0.07982564117705805
0.07506679651425101,0.04184356168321764,0.07668649207759974,0.0032444355666270356
0.058744842717310355,0.051568814399549856,0.030063086258363937,0.06248411022025518
0.08190672656570878,0.056110739130339794,0.07254577778446636,0.045696165941383954
0.0009844512943542605,0.06468887101896129,0.09519761367067522,0.0017441715001067838
0.007675892157534137,0.030961992909722402,0.07410448769077135,0.024393033673570565
0.027406423521334523,0.04096391436879478,0.08947129304750329,0.09962490215395524
0.03204025287964415,0.060858476569370816,0.011200351724246127,0.02096636720942906
0.004462888719903968,0.03753720488703957,0.04403078977480884,0.0008781581390768568
0.07655648478166975,0.09504042997799614,0.08899318059590468,0.0016984862003471713
0.0851376813541112,0.06777722110862171,0.03254413132321121,0.07139674877565279
0.020919788800420336,0.0806868793656543,0.06846864771444572,0.052891173555561534
0.04373333305799985,0.0006009516225556678,0.0350094433062591,0.08706228940855175
0.05378801011542213,0.0894279743819059,0.0843235508920515,0.0037969602078653966
0.03529452186847585,0.030066539201599685,0.09877964594609219,0.0033192024440305335
0.07049824198640478,0.08968129256669626,0.00470303136621687,0.020287151955181083
0.022099128321261697,0.04129420487149241,0.002641631436314462,0.06805908879427808
0.03910029941999163,0.022890808612830407,0.06694552428406163,0.05358787162137055
0.06878252339027512,0.044091603673121066,0.02654963641352197,0.04830121150782705
0.054531530969208146,0.0627070039758886,0.005777314781218102,0.041043935328034846
0.013486185533741913,0.032396176163831315,0.09985744283194847,0.04984720956518143
0.0521338997765731,0.06671410980391196,0.037683195538591764,0.08643583086026457
0.03295777102448819,0.056028992545901816,0.023233959745429435,0.008691648872871516
0.07380565493532248,0.05244198711286646,0.024790814865115796,0.07690292048133107
0.008527049722539726,0.07421259039843763,0.043813077274137996,0.08668817550800077
0.09597166724589307,0.09095474471345436,0.08925523232886512,0.043434154021559715
0.08288659022654334,0.012605621095344778,0.08873221433770828,0.06288048487767746
0.010022373569831877,0.05077936117676926,0.04480885957449837,0.0420497253472995
0.018858661318276872,0.08888401663234206,0.06882917186502757,0.055552218476129706
0.012961533373773393,0.01203681900876491,0.07608482845553441,0.06873657468097101
0.08863517800135853,0.02030595861038861,0.09497174970027458,0.04711536519710028
0.026054565449732704,0.0720280677947574,0.06297749058138086,0.09217614739394403
0.07093830306471806,0.08823366840866168,0.04421071180849382,0.005042089887519686
0.032053032452358264,0.05277704890368706,0.0074074787937893245,0.03877864720382124
0.04044067181613421,0.09250235583291863,0.03901938294610612,0.08849422867286688
0.06054613767454427,0.03197984031513895,0.0383356626686873,0.07423957969206345
0.09774371830074645,0.02684916326013891,0.015539386199740091,0.006924477114068639
0.03203951090066164,0.07408057172734994,0.026132271075446658,0.02397357151242301
0.08048611301897052,0.040074140140543585,0.07966455955976189,0.03491664615292768
0.09956459479271142,0.0028866355168567282,0.05179868065467709,0.08085660272243314
0.01995095222704382,0.06451100269110326,0.07644500219450005,0.010992631486542849
0.07080443763347792,0.0033036252154700074,0.07003162440574343,0.051475094993771814
0.06831749414028036,0.007956730402975554,0.015293865058801393,0.047929632602277776
0.006288358955271756,0.07002973789313555,0.05529707737775257,0.046777745200896795
0.09728787674390349,0.04307082825130979,0.047032937388384925,0.03351831180389269
0.08867772650911349,0.02643055627460077,0.04494325578323119,0.07924651143817363
0.08581189271566571,0.018114382440495503,0.022611102748627623,0.013250282219433607
0.0614964381395873,0.015408320849896174,0.0698736213486834,0.002510920033970021
0.024666563324874637,0.07657033019286398,0.005897380736571323,0.0004215818095439028
0.00893015797209994,0.017334081971258398,0.03288727544163385,0.05763585173300504
0.08750183975545592,0.05188755489153593,0.0293183100631226,0.024352510189571554
0.04966214046397756,0.05027553588419064,0.04085258856921421,0.08550264477931518
0.06423677173834473,0.038327463838750644,0.0419926595053747,0.005421143718916755
0.05112739521355141,0.07272739554417369,0.04763983977012135,0.05822209662343673
0.037858971590521075,0.08892703910666862,0.04975892479782939,0.062095959630481645
0.03744172028514051,0.05265538570026135,0.07018092274806463,0.06342437701171347
0.013944678463763616,0.06256959785492977,0.02588181376108424,0.07442879338391974
0.020496903491854724,0.0803777173401915,0.027704862132777053,0.026324048259115253
0.02768239426431972,0.04482631682989281,0.08854989294900971,0.021528779672285805
0.0021517470372706903,0.00512606958430808,0.05707894394639843,0.05167196814906825
0.03488524484201834,0.048654078538452605,0.02025332601701957,0.08628690128386023
0.05860471845455241,0.06114116471739276,0.09134485576398622,0.06138604185866972
0.07676683291885672,0.0957469352671648,0.025439209081027803,0.060772113570167735
0.04755527298957816,0.0005257631831616094,0.06346097045778222,0.05714509032998816
0.05455325349695764,0.0002685686448610447,0.07531596389263276,0.09443023028824982
0.07972441534285073,0.05971100400065395,0.03521688403655036,0.05864707456726238
0.017440055951064317,0.0013897036291276588,0.06715189776798444,0.03178791419234652
0.047442773551937656,0.0012296051651143449,0.040783015553891536,0.05802801773054298
0.027128161930710083,0.024094997016273368,0.0922533870149408,0.023328232694424158
0.03797359123129558,0.05754149176510895,0.004898665367473754,0.041853897064127205
0.0502814927750906,0.060602989333965074,0.01961177216100607,0.09620022979006859
0.006607339589926076,0.08279801654254322,0.08598559228572604,0.04603410188215397
0.003477622696936522,0.0045803963873911726,0.04089801254868134,0.062080102521039106
0.07970845693954659,0.06556992515185285,0.025405787303836382,0.07039073272302952
0.0394340129795064,0.06638643695869548,0.045340475819041715,0.03160080912748551
0.04929535166727679,0.07557646649071305,0.013665605378216518,0.09332338045324734
0.07570994359763547,0.06249348528895592,0.06215667222920582,0.07623270392158207
0.028511914966480048,0.002774470759728354,0.015217043224632177,0.033490192878934656
0.0035015529672403514,0.06422510657048401,0.03091871692619035,0.05125760164602314
0.0881530370773575,0.048474653249448434,0.05890140106475919,0.04711610836184882
0.07534138032683474,0.026003973302391403,0.023479635612501194,0.03626653185504539
0.07822884075724795,0.08233853794151108,0.0060277410863861965,0.015940538845835153
0.06918664570839254,0.09976447473428117,0.03552593326043646,0.030888309383162418
0.09237271662490182,0.08214447824763824,0.047960410974267675,0.09095508008304036
0.009015110724963983,0.09722446905378075,0.01898173335002116,0.04813510483532925
0.0760139571636199,0.024040192669052985,0.010934841750092307,0.09370940108861801
0.085716939669625,0.07218973612388012,0.004518444406432088,0.0491512843627318
0.019992524583288474,0.02764616724869853,0.09679241267536584,0.03544890148380854
0.021087522013792406,0.05948782497950064,0.062230419486275335,0.0914716289600776
0.05741291820519382,0.07657509222146486,0.05186700381511518,0.08989863528529751
0.019615635192064475,0.0100033465490895,0.04882726226226796,0.06596879051943137
0.009700601059911818,0.03601910757536754,0.09771456128979372,0.05792492481959552
0.02255776573331473,0.08880300173164374,0.020220976678408633,0.07216017830738052
0.0817836620848364,0.07324954935581861,0.006783528988511845,0.05764514866611812
0.030308006825055713,0.0818618703449457,0.04041518052953064,0.052273695652287434
0.04247725987047912,0.021428533033476273,0.05255204399472472,0.028981232439481842
0.04980721559518797,0.026557030210007805,0.05857713802198097,0.061638470543414065
0.027656164692475116,0.0903287169672102,0.04032521369969736,0.06694122473113108
0.07436321639607871,0.07171861226116391,0.0076341644379268716,0.017443656728476586
0.07372083257929272,0.011294013697060979,0.002509850868689545,0.09785553513847353
0.08915688881041536,0.052416581782417454,0.06435116380477439,0.07044196698225107
0.03231503554759235,0.040124820703472924,0.08992621072022326,0.07155313329892515
0.07076539366782963,0.04382801419785862,0.03881069635150918,0.07183486394665951
0.022366899046645284,0.019926650249587976,0.009059237091416516,0.07518239641234625
0.05292555888844195,0.08233527052512976,0.07211881644072739,0.0459790022194594
0.06186143690862204,0.025413565077154622,0.08285521661922468,0.06228075673676636
0.027654032308828236,0.050350706767981215,0.015732860647745452,0.0724978892225176
0.0858899878897893,0.03474825979867257,0.03236839916831874,0.022555474476802506
0.09782320127285198,0.09652280291024429,0.009228443223432381,0.05699448464824695
0.09840012686208498,0.06816934456524124,0.08303494346147616,0.09807043003888546
0.08545150888538888,0.06610981409124866,0.08087925902763252,0.06232396083370781
0.013398759220683499,0.06498357090674936,0.05161640727202008,0.08005930082605772
0.020944452426047356,0.06972402028766263,0.06365854801424968,0.056297943925849164
0.04112805800520939,0.007090664250840862,0.018144423323116454,0.06838530823631776
0.005364300501437292,0.0928481431339489,0.09632058289965148,0.06442099225854514
0.0010043916653493356,0.07541702287437788,0.001201686119324097,0.04392370290426531
0.08276209339212218,0.08372809099400819,0.0809975250995673,0.0407372538981699
0.04902909512679535,0.033257880267637874,0.024106033792396765,0.010833516866589865
0.08494021611117672,0.06670438310076522,0.08853365615257087,0.007575548510154373
0.08637362825837464,0.03906733916044996,0.040690632231073165,0.02389664013209557
0.044341977637591436,0.00890112134398413,0.006232378254935944,0.06842975615329668
0.0299499596661868,0.04619598085724167,0.048118191162485384,0.0027614990515032025
0.04702965551054949,0.008060776956028715,0.08252600482952287,0.0022327819113444947
0.01362463946687198,0.05172059100806953,0.030682189978359066,0.011105177821885937
0.08174232002617988,0.01553512686388,0.06890057303358486,0.01785109224975163
0.05678557114438763,0.05500673929929309,0.043278250446913,0.0744975078392551
0.016617080083837478,0.026080916953997158,0.01849841949725597,0.08561982093495736
0.08700624798604638,0.08731875314743037,0.004279802280119205,0.0012710231176876752
0.09101183872544562,0.04556580418148792,0.06770181539203053,0.0021806640246961107
0.09215106782838589,0.06980243774865036,0.038712163206105224,0.05040451268693052
0.04265703174556366,0.036107721057787326,0.07342193665193568,0.037646680909857434
0.0836268199495618,0.07950396945018408,0.05268074412499945,0.011254534085540247
0.08631492294953619,0.08476890239447916,0.028161018276369344,0.09384756656764257
0.010729332144023896,0.06298265149235856,0.05741792331040446,0.05759480832117974
0.05670385832321178,0.06751428563597779,0.027876129952972995,0.01656917358628789
0.02546066834910492,0.01634822542399811,0.09644953537224019,0.04566689743560472
0.04713989652039866,0.03855094354209383,0.008036480717025419,0.06541449192373971
0.036244615828100034,0.010296629958537107,0.04801982833487622,0.06094317145571117
0.02921535595259546,0.08575453606494877,0.07828458688111527,0.0073320836123457415
0.02374687527557139,0.09051040026750434,0.0451716293022971,0.0755469638659032
0.015997684086353815,0.06259497168696636,0.027340117065633742,0.01301971609611149
0.07689289693314807,0.09763931008123226,0.07237781735614206,0.07886307603331083
0.003915409082528943,0.08137514202799537,0.05582499183796357,0.08397968011293355
0.004350573020463955,0.0422389511766606,0.052805493847912714,0.0024420233205265877
0.04136946540679481,0.06579235797424458,0.05558074619064958,0.07079597562144176
0.06665366782588157,0.018935442000295778,0.07039598878068981,0.023744738401626577
0.03308981193007043,0.023146146678850888,0.07849664113628066,0.09850047707058288
0.024467650762158913,0.03607634617185545,0.08693014417093971,0.02237855971421885
0.027201033549267797,0.0896006399600997,0.03488479323905513,0.033659659644516136
0.0961405251291632,0.08028254127317815,0.043313708708305726,0.09512783188132636
0.08207019113875492,0.07327324724651907,0.0828595193167343,0.042144119682334384
0.06051736767229197,0.00957946473831315,0.005375818948780576,0.02362677482194081
0.056983279170414104,0.03271146086956666,0.06071926393135255,0.08679705800658749
0.01160437681607477,0.015245196707052912,0.05288543166319446,0.027082122554594135
0.07435695322280207,0.06978339771610888,0.008747299990056722,0.03537339990780967
0.01840484539489422,0.0005926356448951232,0.08555069441415525,0.07712028672443588
0.010124669002787757,0.028045185351571945,0.0344739113145806,0.09627065243312935
0.07906423647959765,0.01667337798653621,0.0024684689077829614,0.09642959465739637
0.0724758687965824,0.04462147034235217,0.048724536062038075,0.08078662960759284
0.055443884562309115,0.019873434280558256,0.001708250706461112,0.08599804804312085
0.037926840670772566,0.055896420733260135,0.09407359349531928,0.09421823573485975
0.018856146604262103,0.06972242089473815,0.06849057459634574,0.07289014532423381
0.02280274374067577,0.08041809548769224,0.06996126177307162,0.018600301423273614
0.07819870308040312,0.05048159970525689,0.007251235989554273,0.021185698371795236
0.002042920041185947,0.08170481886855228,0.023757184726677563,0.09214390338523153
0.09823617130581301,0.05345709519022867,0.0028061313021455203,0.08081849915749263
0.04095622279538254,0.046182904733393364,0.020774824366192747,0.06506190406982744
0.026292680505136015,0.06790533507385393,0.03958611677807822,0.047375889696666874
0.031213707519216052,0.0804632867397077,0.035342141023371965,0.04712000667478734
0.055219469512030245,0.0796055650614321,0.011883193068488352,0.0464174063194443
0.018202181127023587,0.0667493226201155,0.07705937476945778,0.0944821903127173
0.04008099498085025,0.06385952459590348,0.007160300969165168,0.04325464220280644
0.012566839107683848,0.05947864937259556,0.06436614727421228,0.004377321740575468
0.0659651568192841,0.04214285264984785,0.02227680909166696,0.010830614712019338
0.07280303556845479,0.07179586138345599,0.022972735995090546,0.0759281196124304
0.012152037279403161,0.0303086726445743,0.03493469354367473,0.028809352630081598
0.07453769511216099,0.03877440827140804,0.06397118156567601,0.04005011975082075
